paths,antithetic,repetition,seed_key,value,standard_error,lower,upper,observations,confidence,error,interval_contains_analytical,seconds
8000,True,1,0.121,5.5771217420746195,0.07322696279022411,5.433556079967319,5.72068740418192,4000,0.95,0.0035957198176488347,True,0.00013216699971962953
8000,True,2,0.122,5.472986006594848,0.07417036633406274,5.327570747710011,5.618401265479685,4000,0.95,-0.10054001566212278,True,0.00013175000003684545
8000,True,3,0.123,5.570905979195115,0.07544561236241525,5.422990527301664,5.718821431088566,4000,0.95,-0.0026200430618557036,True,0.00013116699983584112
8000,True,4,0.124,5.615046792436437,0.07364039513571674,5.470670572494213,5.759423012378661,4000,0.95,0.041520770179466204,True,0.0001305000000684231
8000,True,5,0.125,5.539394582225892,0.07316553539067366,5.395949352059941,5.682839812391843,4000,0.95,-0.0341314400310786,True,0.00013008299993089167
8000,True,6,0.126,5.747361914969504,0.07500855265823594,5.600303343703353,5.8944204862356555,4000,0.95,0.17383589271253364,False,0.0001292499996452534
8000,True,7,0.127,5.441019138047976,0.07214823248218008,5.299568388604106,5.582469887491847,4000,0.95,-0.13250688420899426,True,0.0001299579998885747
8000,True,8,0.128,5.573247800526513,0.0726861386250956,5.430742455225915,5.715753145827111,4000,0.95,-0.00027822173045777276,True,0.0001358750000690634
8000,True,9,0.129,5.634249987833066,0.0750284926299451,5.48715232310828,5.7813476525578515,4000,0.95,0.06072396557609494,True,0.00014474999989033677
8000,True,10,0.130,5.569036229122308,0.07510924331028762,5.421780248055463,5.716292210189153,4000,0.95,-0.0044897931346623565,True,0.00012987499985683826
8000,True,11,0.131,5.595811669117603,0.07397112932629965,5.450787025818145,5.740836312417062,4000,0.95,0.022285646860632724,True,0.00012999999989915523
8000,True,12,0.132,5.545752702514605,0.07352657263630932,5.401599638113284,5.689905766915926,4000,0.95,-0.027773319742365743,True,0.00012958400020579575
8000,True,13,0.133,5.47374273813112,0.07361611314466608,5.329414124425584,5.618071351836656,4000,0.95,-0.09978328412585036,True,0.00013054200007900363
